7,passed,47440,1465166184
7,discovered,47440,1465166184
7,viewed,47440,1465166184
7,passed,38936,1465166180
7,discovered,38936,1465166180
7,viewed,38936,1465166180
11,viewed,41097,1465166016
8,started_attempt,40683,1465165646
12,viewed,42383,1465165609
12,viewed,42386,1465165608
12,viewed,39715,1465165608
12,viewed,39716,1465165608
12,viewed,39717,1465165608
12,discovered,39721,1465165596
12,viewed,39721,1465165596
12,viewed,39717,1465165595
12,started_attempt,39721,1465165594
12,discovered,39717,1465165584
12,viewed,39717,1465165584
12,discovered,39716,1465165572
12,viewed,39716,1465165572
8,discovered,40683,1465165566
8,viewed,40683,1465165566
8,passed,40684,1465165561
12,viewed,39715,1465165556
12,viewed,42386,1465165555
8,started_attempt,40684,1465165516
8,discovered,40684,1465165505
8,viewed,40684,1465165505
8,passed,40680,1465165495
13,viewed,42386,1465165440
8,started_attempt,40680,1465165378
8,discovered,40680,1465165373
8,viewed,40680,1465165373
8,passed,40681,1465165367
12,viewed,42386,1465165256
12,viewed,42383,1465165254
10,viewed,47290,1465165233
10,passed,47288,1465165229
10,discovered,47288,1465165229
10,viewed,47288,1465165229
8,started_attempt,40681,1465165191
8,discovered,40681,1465165177
8,viewed,40681,1465165177
12,viewed,42383,1465164976
12,viewed,42385,1465164974
8,passed,42400,1465164920
8,discovered,42400,1465164920
8,viewed,42400,1465164920
9,viewed,64865,1465164855
8,passed,42398,1465164833
8,discovered,42398,1465164833
8,viewed,42398,1465164833
12,viewed,42385,1465164827
12,viewed,42384,1465164825
8,passed,42399,1465164514
8,discovered,42399,1465164514
8,viewed,42399,1465164514
12,viewed,42384,1465164437
12,viewed,38842,1465164430
12,viewed,38842,1465164427
12,viewed,42384,1465164426
12,viewed,42385,1465164426
12,viewed,42383,1465164425
12,viewed,42386,1465164425
12,discovered,39715,1465164420
12,viewed,39715,1465164420
12,passed,42386,1465164418
12,discovered,42386,1465164418
12,viewed,42386,1465164418
12,passed,42383,1465164417
12,discovered,42383,1465164417
12,viewed,42383,1465164417
12,passed,42385,1465164414
12,discovered,42385,1465164414
12,viewed,42385,1465164414
12,viewed,42384,1465164414
12,viewed,38842,1465164411
12,passed,42384,1465164409
12,discovered,42384,1465164409
12,viewed,42384,1465164409
12,passed,38842,1465164398
12,discovered,38842,1465164398
12,viewed,38842,1465164398
12,viewed,64865,1465164393
8,passed,42396,1465164213
8,discovered,42396,1465164213
8,viewed,42396,1465164213
12,passed,64865,1465164131
12,discovered,64865,1465164131
12,viewed,64865,1465164131
12,passed,38854,1465164120
12,discovered,38854,1465164120
12,viewed,38854,1465164120
8,passed,42397,1465164038
8,discovered,42397,1465164038
8,viewed,42397,1465164038
8,passed,38848,1465164030
8,discovered,38848,1465164030
8,viewed,38848,1465164030
12,passed,83925,1465163781
12,discovered,83925,1465163781
12,viewed,83925,1465163781
12,passed,38526,1465163754
12,discovered,38526,1465163754
12,viewed,38526,1465163754
12,passed,39236,1465163751
12,discovered,39236,1465163751
12,viewed,39236,1465163751
12,viewed,38528,1465163742
12,passed,38528,1465163739
12,discovered,38528,1465163739
12,viewed,38528,1465163739
12,passed,38525,1465163702
12,discovered,38525,1465163702
12,viewed,38525,1465163702
12,passed,38524,1465163692
12,discovered,38524,1465163692
12,viewed,38524,1465163692
12,viewed,38523,1465163689
12,passed,38523,1465163663
12,discovered,38523,1465163663
12,viewed,38523,1465163663
12,passed,38522,1465163614
12,discovered,38522,1465163614
12,viewed,38522,1465163614
12,passed,38527,1465163604
12,discovered,38527,1465163604
12,viewed,38527,1465163604
12,viewed,38529,1465163599
12,viewed,38519,1465163579
12,viewed,38519,1465163564
12,discovered,38529,1465163563
12,viewed,38529,1465163563
12,discovered,38519,1465163554
12,viewed,38519,1465163554
12,started_attempt,38519,1465163504
12,passed,38521,1465163503
12,discovered,38521,1465163503
12,viewed,38521,1465163503
12,passed,38518,1465163491
12,discovered,38518,1465163491
12,viewed,38518,1465163491
14,started_attempt,41101,1465163353
5,passed,44386,1465163324
5,discovered,44386,1465163324
5,viewed,44386,1465163324
15,passed,42384,1465161999
15,discovered,42384,1465161999
15,viewed,42384,1465161999
15,passed,38842,1465161990
15,discovered,38842,1465161990
15,viewed,38842,1465161990
5,passed,44387,1465161947
5,discovered,44387,1465161947
5,viewed,44387,1465161947
5,passed,38875,1465161924
5,discovered,38875,1465161924
5,viewed,38875,1465161924
16,viewed,38875,1465161375
17,viewed,38842,1465161009
17,started_attempt,39717,1465160980
17,viewed,39717,1465160973
17,viewed,38842,1465160971
5,discovered,41216,1465160238
5,viewed,41216,1465160238
18,started_attempt,39717,1465160164
12,discovered,41216,1465160152
12,viewed,41216,1465160152
12,started_attempt,41216,1465160152
12,discovered,39741,1465160150
12,viewed,39741,1465160150
12,discovered,39740,1465160148
12,viewed,39740,1465160148
12,discovered,39735,1465160143
12,viewed,39735,1465160143
12,viewed,44383,1465160142
12,viewed,44383,1465160140
12,passed,44383,1465160052
12,discovered,44383,1465160052
12,viewed,44383,1465160052
12,passed,38872,1465160047
12,discovered,38872,1465160047
12,viewed,38872,1465160047
1,viewed,52720,1465159865
5,passed,39741,1465159619
5,started_attempt,39741,1465159609
5,started_attempt,39741,1465159469
16,viewed,39740,1465159438
16,viewed,39741,1465159430
16,viewed,38872,1465159429
11,viewed,41184,1465159203
16,viewed,41097,1465159183
16,viewed,38875,1465159182
16,viewed,44392,1465159152
18,discovered,39717,1465158811
18,viewed,39717,1465158811
18,passed,39716,1465158801
19,passed,38854,1465158633
19,discovered,38854,1465158633
19,viewed,38854,1465158633
5,viewed,39741,1465158426
5,viewed,38872,1465158423
1,viewed,52721,1465158408
1,viewed,52720,1465158398
11,viewed,41098,1465158364
11,viewed,41097,1465158358
11,viewed,38875,1465158352
19,passed,83925,1465158321
19,discovered,83925,1465158321
19,viewed,83925,1465158321
19,passed,38526,1465158294
19,discovered,38526,1465158294
19,viewed,38526,1465158294
19,passed,39236,1465158266
19,discovered,39236,1465158266
19,viewed,39236,1465158266
18,started_attempt,39716,1465158229
18,discovered,39716,1465158189
18,viewed,39716,1465158189
19,passed,38528,1465158169
19,discovered,38528,1465158169
19,viewed,38528,1465158169
18,passed,39715,1465158164
19,passed,38525,1465157997
19,discovered,38525,1465157997
19,viewed,38525,1465157997
19,viewed,38524,1465157839
20,viewed,38848,1465157794
20,viewed,40683,1465157788
20,viewed,38848,1465157784
20,viewed,40683,1465157769
20,viewed,38848,1465157766
20,viewed,40683,1465157762
20,viewed,38848,1465157751
20,started_attempt,40683,1465157739
20,discovered,40683,1465157738
20,viewed,40683,1465157738
20,started_attempt,40684,1465157720
19,viewed,38523,1465157719
20,discovered,40684,1465157718
20,viewed,40684,1465157718
19,passed,38524,1465157715
19,discovered,38524,1465157715
19,viewed,38524,1465157715
20,started_attempt,40680,1465157713
20,discovered,40680,1465157711
20,viewed,40680,1465157711
20,discovered,40681,1465157707
20,viewed,40681,1465157707
19,viewed,38523,1465157684
20,passed,42400,1465157679
20,discovered,42400,1465157679
20,viewed,42400,1465157679
7,viewed,38878,1465157644
20,passed,42398,1465157480
20,discovered,42398,1465157480
20,viewed,42398,1465157480
20,passed,42399,1465157231
20,discovered,42399,1465157231
20,viewed,42399,1465157231
20,passed,38848,1465157227
20,discovered,38848,1465157227
20,viewed,38848,1465157227
14,started_attempt,41101,1465156849
21,viewed,38854,1465156796
22,viewed,38854,1465156672
23,viewed,39735,1465156573
23,viewed,39741,1465156537
23,viewed,39740,1465156507
18,started_attempt,39715,1465156448
18,discovered,39715,1465156426
18,viewed,39715,1465156426
23,started_attempt,39735,1465156401
23,viewed,39735,1465156308
23,passed,44806,1465156078
23,discovered,44806,1465156078
23,viewed,44806,1465156078
24,passed,61609,1465156063
24,discovered,61609,1465156063
24,viewed,61609,1465156063
24,passed,61608,1465156055
24,discovered,61608,1465156055
24,viewed,61608,1465156055
24,passed,62158,1465156034
24,discovered,62158,1465156034
24,viewed,62158,1465156034
25,viewed,38872,1465155914
23,passed,44808,1465155768
23,discovered,44808,1465155768
23,viewed,44808,1465155768
24,passed,38927,1465155574
24,discovered,38927,1465155574
24,viewed,38927,1465155574
24,viewed,55129,1465155545
24,passed,55130,1465155537
24,discovered,55130,1465155537
24,viewed,55130,1465155537
24,passed,55129,1465155529
24,discovered,55129,1465155529
24,viewed,55129,1465155529
24,passed,55044,1465155520
24,discovered,55044,1465155520
24,viewed,55044,1465155520
24,passed,55045,1465155496
24,discovered,55045,1465155496
24,viewed,55045,1465155496
24,viewed,44133,1465155478
24,passed,52722,1465155455
24,discovered,52722,1465155455
24,viewed,52722,1465155455
24,passed,52720,1465155440
24,discovered,52720,1465155440
24,viewed,52720,1465155440
23,passed,44807,1465155430
23,discovered,44807,1465155430
23,viewed,44807,1465155430
24,passed,52721,1465155426
24,discovered,52721,1465155426
24,viewed,52721,1465155426
24,passed,52716,1465155399
24,discovered,52716,1465155399
24,viewed,52716,1465155399
24,passed,44134,1465155389
24,discovered,44134,1465155389
24,viewed,44134,1465155389
24,passed,44135,1465155374
24,discovered,44135,1465155374
24,viewed,44135,1465155374
24,passed,44136,1465155364
24,discovered,44136,1465155364
24,viewed,44136,1465155364
24,passed,44133,1465155305
24,discovered,44133,1465155305
24,viewed,44133,1465155305
7,viewed,41101,1465155263
7,viewed,38878,1465155254
23,passed,44382,1465155128
23,discovered,44382,1465155128
23,viewed,44382,1465155128
24,viewed,38897,1465155068
24,passed,44126,1465155029
24,discovered,44126,1465155029
24,viewed,44126,1465155029
24,passed,44125,1465155023
24,discovered,44125,1465155023
24,viewed,44125,1465155023
24,passed,44120,1465155015
24,discovered,44120,1465155015
24,viewed,44120,1465155015
24,passed,44123,1465155007
24,discovered,44123,1465155007
24,viewed,44123,1465155007
24,passed,44399,1465154985
24,discovered,44399,1465154985
24,viewed,44399,1465154985
24,passed,44124,1465154966
24,discovered,44124,1465154966
24,viewed,44124,1465154966
24,passed,44122,1465154935
24,discovered,44122,1465154935
24,viewed,44122,1465154935
24,passed,38860,1465154933
24,discovered,38860,1465154933
24,viewed,38860,1465154933
24,passed,44116,1465154891
24,discovered,44116,1465154891
24,viewed,44116,1465154891
24,passed,44113,1465154881
24,discovered,44113,1465154881
24,viewed,44113,1465154881
24,passed,44112,1465154871
24,discovered,44112,1465154871
24,viewed,44112,1465154871
24,passed,44114,1465154860
24,discovered,44114,1465154860
24,viewed,44114,1465154860
24,passed,44115,1465154822
24,discovered,44115,1465154822
24,viewed,44115,1465154822
24,viewed,38857,1465154817
24,viewed,44104,1465154728
24,passed,38857,1465154721
24,discovered,38857,1465154721
24,viewed,38857,1465154721
23,passed,44381,1465154708
23,discovered,44381,1465154708
23,viewed,44381,1465154708
24,passed,44104,1465154700
24,discovered,44104,1465154700
24,viewed,44104,1465154700
26,viewed,47287,1465154510
23,passed,44380,1465154444
23,discovered,44380,1465154444
23,viewed,44380,1465154444
24,viewed,38872,1465154419
24,viewed,38854,1465154322
24,passed,38897,1465154276
24,discovered,38897,1465154276
24,viewed,38897,1465154276
23,viewed,44383,1465154045
18,passed,42386,1465154029
18,discovered,42386,1465154029
18,viewed,42386,1465154029
18,passed,42383,1465153795
18,discovered,42383,1465153795
18,viewed,42383,1465153795
18,passed,42385,1465153639
18,discovered,42385,1465153639
18,viewed,42385,1465153639
18,passed,42384,1465153325
18,discovered,42384,1465153325
18,viewed,42384,1465153325
18,passed,38842,1465153319
18,discovered,38842,1465153319
18,viewed,38842,1465153319
7,viewed,41184,1465153235
7,viewed,41098,1465153219
7,viewed,41097,1465153173
18,passed,64865,1465153098
18,discovered,64865,1465153098
18,viewed,64865,1465153098
9,viewed,64865,1465153034
7,viewed,44385,1465152665
18,passed,38854,1465152567
18,discovered,38854,1465152567
18,viewed,38854,1465152567
18,passed,83925,1465152531
18,discovered,83925,1465152531
18,viewed,83925,1465152531
18,passed,38526,1465152502
18,discovered,38526,1465152502
18,viewed,38526,1465152502
18,viewed,39236,1465152463
18,viewed,38528,1465152380
18,passed,39236,1465152378
18,discovered,39236,1465152378
18,viewed,39236,1465152378
18,passed,38528,1465152370
18,discovered,38528,1465152370
18,viewed,38528,1465152370
18,passed,38525,1465152207
18,discovered,38525,1465152207
18,viewed,38525,1465152207
18,passed,38524,1465152091
18,discovered,38524,1465152091
18,viewed,38524,1465152091
18,passed,38523,1465152000
18,discovered,38523,1465152000
18,viewed,38523,1465152000
18,viewed,38522,1465151933
18,viewed,38527,1465151931
18,passed,38522,1465151926
18,discovered,38522,1465151926
18,viewed,38522,1465151926
18,passed,38527,1465151861
18,discovered,38527,1465151861
18,viewed,38527,1465151861
18,passed,38529,1465151848
18,viewed,38529,1465151801
27,viewed,39717,1465151164
28,viewed,44393,1465150525
29,passed,38854,1465149794
29,discovered,38854,1465149794
29,viewed,38854,1465149794
29,passed,83925,1465149762
29,discovered,83925,1465149762
29,viewed,83925,1465149762
29,passed,38526,1465149734
29,discovered,38526,1465149734
29,viewed,38526,1465149734
29,passed,39236,1465149705
29,discovered,39236,1465149705
29,viewed,39236,1465149705
5,viewed,39741,1465149703
5,passed,39740,1465149607
29,passed,38528,1465149606
29,discovered,38528,1465149606
29,viewed,38528,1465149606
29,passed,38525,1465149496
29,discovered,38525,1465149496
29,viewed,38525,1465149496
29,passed,38524,1465149389
29,discovered,38524,1465149389
29,viewed,38524,1465149389
29,passed,38523,1465149196
29,discovered,38523,1465149196
29,viewed,38523,1465149196
29,viewed,38522,1465149031
29,viewed,38527,1465149028
29,passed,38522,1465149019
29,discovered,38522,1465149019
29,viewed,38522,1465149019
29,viewed,38527,1465149010
29,passed,38529,1465149003
29,viewed,38529,1465148999
29,passed,38527,1465148981
29,discovered,38527,1465148981
29,viewed,38527,1465148981
26,viewed,47287,1465148913
26,viewed,38900,1465148912
26,viewed,47414,1465148761
26,viewed,38909,1465148758
14,viewed,41101,1465148749
14,viewed,41100,1465148744
5,started_attempt,39740,1465148707
30,viewed,39721,1465148577
29,started_attempt,38529,1465148569
29,discovered,38529,1465148405
29,viewed,38529,1465148405
29,passed,38519,1465148402
29,started_attempt,38519,1465148390
29,discovered,38519,1465148386
29,viewed,38519,1465148386
29,passed,38521,1465148251
29,discovered,38521,1465148251
29,viewed,38521,1465148251
29,passed,38518,1465148230
29,discovered,38518,1465148230
29,viewed,38518,1465148230
15,passed,64865,1465148127
15,discovered,64865,1465148127
15,viewed,64865,1465148127
15,passed,38854,1465148109
15,discovered,38854,1465148109
15,viewed,38854,1465148109
15,passed,38527,1465148099
15,discovered,38527,1465148099
15,viewed,38527,1465148099
31,viewed,47391,1465148074
5,viewed,39740,1465147912
5,viewed,38872,1465147904
32,viewed,38842,1465147655
32,viewed,39721,1465147647
32,viewed,38842,1465147645
32,viewed,38854,1465147636
33,viewed,38872,1465147404
34,passed,48514,1465147342
34,discovered,48514,1465147342
34,viewed,48514,1465147342
32,passed,52690,1465147300
32,discovered,52690,1465147300
32,viewed,52690,1465147300
32,viewed,39735,1465147273
32,viewed,38872,1465147267
32,viewed,41099,1465147180
32,viewed,41100,1465147177
32,viewed,41099,1465147170
32,viewed,41100,1465147146
32,viewed,38878,1465147140
34,viewed,41390,1465147105
34,viewed,38903,1465147101
32,passed,40683,1465147056
35,viewed,47289,1465146976
35,viewed,38900,1465146974
35,viewed,38900,1465146902
35,viewed,41389,1465146663
35,viewed,38900,1465146659
36,passed,42383,1465146230
36,discovered,42383,1465146230
36,viewed,42383,1465146230
36,discovered,39715,1465146183
36,viewed,39715,1465146183
37,viewed,38878,1465145811
37,viewed,52708,1465145811
1,viewed,41097,1465145675
38,viewed,38526,1465145504
22,viewed,64865,1465145403
1,viewed,52721,1465144561
1,viewed,41097,1465144560
39,viewed,42400,1465144185
39,viewed,42398,1465144149
39,viewed,40683,1465144130
39,viewed,40684,1465144126
39,viewed,40680,1465144121
39,viewed,40681,1465144117
32,viewed,40683,1465143903
32,viewed,38848,1465143896
39,viewed,42400,1465143856
39,viewed,38848,1465143849
1,viewed,52721,1465143845
1,viewed,41097,1465143797
1,viewed,41097,1465143786
40,viewed,38854,1465142296
1,viewed,41097,1465142231
25,viewed,38872,1465142161
13,viewed,42386,1465141533
13,started_attempt,39715,1465141300
13,discovered,39715,1465141282
13,viewed,39715,1465141282
13,passed,42386,1465141278
13,discovered,42386,1465141278
13,viewed,42386,1465141278
13,passed,42383,1465141276
13,discovered,42383,1465141276
13,viewed,42383,1465141276
13,passed,42385,1465141273
13,discovered,42385,1465141273
13,viewed,42385,1465141273
13,passed,42384,1465141248
13,discovered,42384,1465141248
13,viewed,42384,1465141248
13,passed,38842,1465141228
13,discovered,38842,1465141228
13,viewed,38842,1465141228
41,viewed,42384,1465141189
13,passed,64865,1465141185
13,discovered,64865,1465141185
13,viewed,64865,1465141185
26,passed,47392,1465141140
26,discovered,47392,1465141140
26,viewed,47392,1465141140
42,passed,38518,1465140968
42,discovered,38518,1465140968
42,viewed,38518,1465140968
19,viewed,38522,1465140653
19,passed,38523,1465140648
19,discovered,38523,1465140648
19,viewed,38523,1465140648
19,passed,38522,1465140641
19,discovered,38522,1465140641
19,viewed,38522,1465140641
19,passed,38527,1465140560
19,discovered,38527,1465140560
19,viewed,38527,1465140560
26,viewed,47391,1465140551
19,passed,38529,1465140549
26,viewed,38906,1465140549
19,started_attempt,38529,1465140487
19,discovered,38529,1465140481
19,viewed,38529,1465140481
19,passed,38519,1465140474
19,started_attempt,38519,1465140456
19,discovered,38519,1465140449
19,viewed,38519,1465140449
15,passed,38519,1465140438
15,started_attempt,38519,1465140431
19,passed,38521,1465140430
19,discovered,38521,1465140430
19,viewed,38521,1465140430
15,started_attempt,38519,1465140401
15,passed,38521,1465140400
15,discovered,38521,1465140400
15,viewed,38521,1465140400
19,passed,38518,1465140396
19,discovered,38518,1465140396
19,viewed,38518,1465140396
9,viewed,64865,1465140196
43,passed,38872,1465139611
43,discovered,38872,1465139611
43,viewed,38872,1465139611
44,viewed,41603,1465139579
45,discovered,39715,1465139224
45,viewed,39715,1465139224
46,discovered,40683,1465138986
46,viewed,40683,1465138986
46,discovered,40684,1465138980
46,viewed,40684,1465138980
46,discovered,40680,1465138977
46,viewed,40680,1465138977
46,discovered,40681,1465138970
46,viewed,40681,1465138970
43,started_attempt,40683,1465138963
43,discovered,40683,1465138955
43,viewed,40683,1465138955
46,viewed,38848,1465138943
46,passed,42397,1465138941
46,discovered,42397,1465138941
46,viewed,42397,1465138941
46,passed,38848,1465138940
46,discovered,38848,1465138940
46,viewed,38848,1465138940
43,passed,40684,1465138930
43,started_attempt,40684,1465138879
43,discovered,40684,1465138874
43,viewed,40684,1465138874
43,passed,40680,1465138865
15,passed,48367,1465138591
15,discovered,48367,1465138591
15,viewed,48367,1465138591
15,passed,48366,1465138589
15,discovered,48366,1465138589
15,viewed,48366,1465138589
33,viewed,38872,1465138399
45,passed,42386,1465137873
45,discovered,42386,1465137873
45,viewed,42386,1465137873
33,viewed,38872,1465137717
46,discovered,40679,1465137681
46,viewed,40679,1465137681
47,viewed,38842,1465137504
47,viewed,64865,1465137499
46,discovered,40665,1465137495
46,viewed,40665,1465137495
47,viewed,38854,1465137495
47,passed,83925,1465137492
47,discovered,83925,1465137492
47,viewed,83925,1465137492
47,viewed,38526,1465137491
47,viewed,39236,1465137491
47,viewed,38528,1465137489
47,viewed,38525,1465137489
47,viewed,38524,1465137488
47,viewed,38523,1465137486
47,viewed,38522,1465137484
47,viewed,38527,1465137477
45,passed,42383,1465137474
45,discovered,42383,1465137474
45,viewed,42383,1465137474
47,viewed,38529,1465137473
47,viewed,38519,1465137470
47,viewed,38521,1465137466
47,viewed,38518,1465137458
46,passed,42392,1465137411
46,discovered,42392,1465137411
46,viewed,42392,1465137411
48,passed,38909,1465137360
48,discovered,38909,1465137360
48,viewed,38909,1465137360
45,passed,42385,1465137352
45,discovered,42385,1465137352
45,viewed,42385,1465137352
26,viewed,47391,1465137237
45,passed,42384,1465137083
45,discovered,42384,1465137083
45,viewed,42384,1465137083
49,passed,38848,1465137071
49,discovered,38848,1465137071
49,viewed,38848,1465137071
45,passed,38842,1465137070
45,discovered,38842,1465137070
45,viewed,38842,1465137070
49,viewed,40679,1465137065
49,viewed,38845,1465137063
49,viewed,39721,1465137057
45,viewed,38854,1465137021
45,passed,64865,1465136726
45,discovered,64865,1465136726
45,viewed,64865,1465136726
45,passed,38854,1465136710
45,discovered,38854,1465136710
45,viewed,38854,1465136710
45,viewed,38518,1465136695
45,passed,83925,1465136637
45,discovered,83925,1465136637
45,viewed,83925,1465136637
45,passed,38526,1465136594
45,discovered,38526,1465136594
45,viewed,38526,1465136594
45,passed,39236,1465136564
45,discovered,39236,1465136564
45,viewed,39236,1465136564
45,passed,38528,1465136470
45,discovered,38528,1465136470
45,viewed,38528,1465136470
45,passed,38525,1465136315
45,discovered,38525,1465136315
45,viewed,38525,1465136315
15,passed,38518,1465136256
15,discovered,38518,1465136256
15,viewed,38518,1465136256
45,passed,38524,1465136227
45,discovered,38524,1465136227
45,viewed,38524,1465136227
45,passed,38523,1465136122
45,discovered,38523,1465136122
45,viewed,38523,1465136122
45,viewed,38522,1465135975
45,viewed,38527,1465135974
45,passed,38522,1465135973
45,discovered,38522,1465135973
45,viewed,38522,1465135973
45,passed,38527,1465135885
45,discovered,38527,1465135885
45,viewed,38527,1465135885
45,passed,38529,1465135812
13,passed,38854,1465135737
13,discovered,38854,1465135737
13,viewed,38854,1465135737
13,passed,83925,1465135715
13,discovered,83925,1465135715
13,viewed,83925,1465135715
13,passed,38526,1465135698
13,discovered,38526,1465135698
13,viewed,38526,1465135698
50,viewed,42390,1465135559
45,started_attempt,38529,1465135529
13,passed,39236,1465135515
13,discovered,39236,1465135515
13,viewed,39236,1465135515
13,passed,38528,1465135502
13,discovered,38528,1465135502
13,viewed,38528,1465135502
45,discovered,38529,1465135494
45,viewed,38529,1465135494
45,passed,38519,1465135488
13,passed,38525,1465135459
13,discovered,38525,1465135459
13,viewed,38525,1465135459
45,started_attempt,38519,1465135458
45,discovered,38519,1465135443
45,viewed,38519,1465135443
13,passed,38524,1465135378
13,discovered,38524,1465135378
13,viewed,38524,1465135378
45,passed,38521,1465135370
45,discovered,38521,1465135370
45,viewed,38521,1465135370
13,passed,38523,1465135337
13,discovered,38523,1465135337
13,viewed,38523,1465135337
13,passed,38522,1465135297
13,discovered,38522,1465135297
13,viewed,38522,1465135297
13,viewed,38527,1465135293
13,passed,38529,1465135281
13,viewed,38529,1465134999
50,viewed,42391,1465134955
13,viewed,38527,1465134812
13,viewed,38529,1465134670
13,viewed,38527,1465134638
13,viewed,38529,1465134325
13,viewed,38527,1465134302
13,viewed,38529,1465134249
13,viewed,38527,1465134216
51,viewed,41684,1465134171
13,viewed,38529,1465134156
46,viewed,42390,1465134154
13,passed,38527,1465134145
13,discovered,38527,1465134145
13,viewed,38527,1465134145
13,started_attempt,38529,1465134127
13,discovered,38529,1465134100
13,viewed,38529,1465134100
13,passed,38519,1465134096
13,started_attempt,38519,1465134084
13,discovered,38519,1465134077
13,viewed,38519,1465134077
13,passed,38521,1465134021
13,discovered,38521,1465134021
13,viewed,38521,1465134021
52,discovered,40665,1465133988
52,viewed,40665,1465133988
13,passed,38518,1465133983
13,discovered,38518,1465133983
13,viewed,38518,1465133983
52,passed,42392,1465133823
52,discovered,42392,1465133823
52,viewed,42392,1465133823
51,passed,47453,1465133773
51,discovered,47453,1465133773
51,viewed,47453,1465133773
51,viewed,41684,1465133771
51,discovered,41686,1465133752
51,viewed,41686,1465133752
51,discovered,41684,1465133739
51,viewed,41684,1465133739
51,passed,58904,1465133730
51,started_attempt,58904,1465133601
51,discovered,58904,1465133588
51,viewed,58904,1465133588
51,discovered,41685,1465133585
51,viewed,41685,1465133585
51,discovered,42593,1465133581
51,viewed,42593,1465133581
51,passed,38945,1465133577
